id,Group,block,days_after_planting,genotype,developmental_stage,leaf,zone,CAR(12:1),CE(20:3),CE(20:4),DG(34:1),DG(36:2),DG(36:3),DG(36:4),DG(34:2),DG(34:3),DG(34:4),DG(36:5),DG(36:6),DGDG(32:0),DGDG(32:1),DGDG(34:0),DGDG(34:1),DGDG(34:2),DGDG(34:4),DGDG(34:5),DGDG(36:1),DGDG(36:2),DGDG(36:3),DGDG(36:4),DGDG(36:6),DGDG(38:2),DGDG(38:5),DGDG(38:6),DGDG(40:2),DGDG(42:2),DGDG(42:3),DGDG(44:2),GlcCER(40:1),GlcCER(34:3),GlcCER(36:3),GlcCER(38:3),GlcCER(40:3),GlcCER(42:3),LPC(16:0),LPC(18:0),LPC(18:1),LPC(18:2),LPC(18:3),LPC(20:1),LPC(16:1),LPE(18:2),LPE(18:3),MGDG(34:1),MGDG(34:2),MGDG(34:3),MGDG(34:4),MGDG(34:6),MGDG(36:3),MGDG(36:4),MGDG(36:6),MGDG(36:7),MGDG(38:1),MGDG(38:5),MGDG(38:6),PC(30:0),PC(32:0),PC(32:1),PC(32:2),PC(34:0),PC(34:1),PC(34:2),PC(34:4),PC(36:1),PC(36:2),PC(36:3),PC(36:4),PC(36:5),PC(38:2),PC(38:3),PC(38:4),PC(38:5),PC(40:6),PC(34:3),PC(36:6),PC(42:3),PC(44:2),PE(34:2),PE(34:1),PE(34:4),PE(36:2),PE(36:3),PE(36:5),PE(36:6),PE(38:7),PE(42:3),PE(44:2),PG(32:0),PG(32:1),PG(34:2),PG(34:3),PG(34:4),PG(34:5),PG(36:6),PG(36:7),PS(42:2),SQDG(32:1),SQDG(34:1),SQDG(34:3),SQDG(34:4),SQDG(36:3),SQDG(36:5),SQDG(38:6),SQDG(32:0),SQDG(36:4),TG(42:0),TG(44:1),TG(46:0),TG(46:1),TG(46:2),TG(48:0),TG(48:1),TG(48:2),TG(50:0),TG(50:2),TG(50:4),TG(50:5),TG(52:0),TG(52:3),TG(52:4),TG(52:5),TG(52:6),TG(54:3),TG(54:4),TG(54:5),TG(54:6),TG(54:8),TG(56:3),TG(56:5),TG(56:6),TG(56:7),TG(58:6),TG(46:3),TG(48:3),TG(48:5),TG(48:6),TG(40:1),TG(40:2),TG(50:3),TG(52:1),TG(52:2),TG(54:1),TG(54:2),TG(54:7),TG(54:9),TG(56:4),TG(56:8),TG(58:15)
Blank14,,,,,,,,0,0,0,0,0,0,2472,0,4877,3222,2817,3941,3124,832,3866,2457,7904,1581,0,1386,1086,10204,2660,0,0,1139,929,0,2773,1364,1881,0,2772,0,0,0,2045,0,4832,2892,8076,3267,0,0,0,0,0,7238,10092,9290,1798,9874,7440,639589,0,2105,1461,2555,0,5162,2727,2278,0,4818,95534,2210,3873,21240,9103,9673,26882,2360,2847,28635,2817,1633,31984,2652,3199,1948,9403,0,4915,3521,1588,2585,1266,2817,1881,0,5492,6308,6204,10272,8856,0,0,0,0,3409,1716,24447,0,2630,2000,0,18446,0,8654,0,20544,14085,11200,35138,21023,8788,52094,2585,2233,1386,91278,19128,23720,15255,8130,15891,11344,18140,16250,9260,0,2225,1483,1896,1244,3349,3896,2652,3102,0,24042,10699,11216,55068,0,6960,10999,3603,1791,0,1056
Pool1,,,,,,,,20834,21778,0,0,0,2228,24323,30219,34661,5623,76961,46931,155128,3624,8686,28576,295966,24650,768,6012,21717,670772,92644,1610450,3192,7015,39963,3043,16457,5406,9320,1783,18195,98335,89487,51890,17148,43298,5514,50674,1018691,322347,0,1862,731,2708,5649,66589,698341,23179,14890,78588,338580,1523706,14464,25496,9383,31838,1798,21824,6413,11348,3378,323636,930007,19837,31899,370578,413734,32497,1402046,8386,9358,27110,39557,490,1468744,709593,8806,3860,181145,13970,21757,4608,15448,32471,12162,6783,4645,933,109009,128193,181669,429567,858534,5236,5273,2896,0,5932,6260,1025416,2935,75905,6793,670,418170,32203,2774,0,9507,9400,1885,8934,11162,11671,15338,2997,2035,2813,17295,35451,198469,319931,194038,8175,27276,110834,192800,380186,1752,4159,8101,3442,11993,59982,4284,3533,4108,1217,33603,19794,5890,7703,3426,5089,438112,44936,2731,0,8084
Blank22,,,,,,,,0,1843,0,0,0,0,6959,0,0,0,4156,4682,3558,797,2540,0,8326,1195,0,2121,0,9791,3202,0,0,961,2021,0,0,0,2419,0,0,2355,0,0,1907,4696,3280,3501,11855,4077,0,1195,0,0,0,7130,11791,9314,2953,9912,5586,570540,0,2348,1729,2263,0,3074,3145,0,3167,16808,98412,2163,3544,18963,8311,11243,20067,2163,1715,37977,4021,1416,27439,0,0,1160,7379,0,3515,3722,2000,0,0,2754,0,833,4924,5977,6860,12794,8034,0,0,0,0,3380,2668,32925,0,3181,954,1473,14566,0,7144,0,14893,9521,6027,28769,14936,8148,50373,3138,1793,2355,50999,18722,16167,11321,11570,11257,9151,14808,10866,12118,0,2711,0,1765,1694,3622,3928,0,3800,5330,18472,9357,7863,73271,6518,6497,12460,2853,0,0,1281
Pool1,,,,,,,,19824,31451,0,0,4117,2755,20419,27757,32379,6285,75171,45227,149840,3079,7769,26767,287561,22432,787,6834,23182,657427,89157,1566476,2599,6740,39542,1783,18924,5272,7908,0,16825,92697,84780,55750,16110,41346,5493,48773,991026,317300,0,1613,588,2489,5032,67123,676276,27438,14544,74854,330509,1755389,14491,23991,10510,31040,1882,34086,6456,10943,3450,316511,1159188,18291,31458,369700,410665,30104,1360933,8364,8136,25039,37668,184,1542531,699828,6639,4365,173549,25542,22148,1527,15401,32388,11485,6535,4755,0,105890,121031,179959,407677,831401,5443,444,2607,0,5813,5295,1030886,5583,70817,7151,1073,406865,30142,2395,0,8969,6548,7561,6512,10266,10683,8084,6562,3647,2618,14542,31598,201892,213027,193925,7455,21103,107043,173484,372411,1854,3932,6250,2186,11000,55845,3854,3274,2331,1577,31645,19836,5268,14781,2699,4493,412590,45867,2405,0,8115
Blank21,,,,,,,,0,3012,0,0,0,1842,1928,0,0,0,0,2540,3587,698,1591,2259,8514,2987,0,0,943,10075,3734,0,1236,839,0,0,1818,1187,1194,0,0,0,0,0,1885,3642,3067,2099,7737,4352,0,0,0,0,0,6433,11164,6262,1243,8012,6500,618136,0,1291,2295,2454,0,3679,2675,1836,0,14274,96128,2265,4713,16293,8018,2736,38255,4695,2626,17371,3452,1236,35984,8006,1714,1383,6047,0,4615,2393,1824,2950,1206,2032,1041,0,0,8202,6133,3917,12713,0,0,0,2705,0,1041,25628,0,3073,1334,0,10375,1647,6078,0,22776,12095,10271,59831,22341,14426,41781,7614,3777,1414,53306,44499,45906,19905,10056,27629,22384,22591,31094,9708,0,1775,2546,1530,1677,3079,4315,2503,4884,4321,33169,10436,19703,80085,10161,12958,13699,2558,1371,0,1340
Pool1,,,,,,,,20836,25053,0,0,4090,6872,21323,29967,35572,6822,78958,45854,157454,785,8994,27363,300881,22074,2705,7386,21473,694419,94209,1625463,2919,7069,42007,2061,16964,5022,11326,0,17932,98731,80372,54511,16763,42925,5269,51485,1015924,320900,0,254,688,2779,5318,69057,719398,28455,15907,80167,344421,1445618,14167,24912,12083,32341,0,36662,7039,12094,3489,323322,945695,18523,32419,405026,427465,21921,1437079,8717,9803,26410,39488,1908,1482060,721488,9979,4355,182005,26156,20952,3996,15859,34466,12142,5958,4865,0,110929,127061,185518,432046,854532,5142,5841,3284,0,6508,5583,1078656,6320,75656,8671,3821,425644,31878,2366,0,8410,6045,6534,8173,11536,12454,6241,9643,4186,2643,8931,31784,190045,310490,194493,7625,24296,105519,151861,383625,1355,3282,6935,3540,10961,60943,3929,3568,4919,1497,33344,17538,4921,7557,3220,4886,411991,43624,2630,0,6972
Blank13,,,,,,,,2568,1884,0,0,0,0,3539,0,0,0,0,4491,5829,1388,0,2369,14721,0,0,2607,1824,15990,3192,0,0,1497,2419,0,3509,1081,2647,0,0,0,0,0,3678,0,5056,3886,10934,4471,0,0,0,0,0,8119,12768,7742,0,9338,6176,798280,0,2587,1636,4084,0,2706,4193,2855,3668,19113,125343,1844,4986,26468,13373,18052,27460,3242,3033,44837,2280,0,35757,7950,0,0,9219,0,3936,3291,4441,2498,1913,2954,2419,0,7435,6642,8238,11370,9299,0,0,0,0,2964,0,42666,0,5472,2954,0,15385,1626,12035,0,28163,23921,10865,51044,18716,11866,63187,6196,1755,0,99955,30195,24466,20986,12451,21631,11341,17953,12897,14156,0,1903,1765,2587,0,8268,8079,0,5829,4620,22880,8277,11172,89645,8624,7484,10260,4411,2102,0,2320
Pool2,,,,,,,,23326,38442,0,2938,3393,2939,27180,15953,36795,6010,83309,50092,161853,2739,7774,26755,282632,23018,187,2202,22145,651531,93117,1529729,1097,7146,41179,1129,16571,4749,9238,0,17159,98696,56819,48345,15651,44808,5458,64863,1206489,394461,0,1649,4541,2447,5225,70692,658972,27364,14567,74820,351424,1456799,13061,26684,10509,32197,1423,12762,6995,12674,3298,350465,807677,19879,31729,338505,349427,28771,1417961,8416,4929,27557,38334,437,1514464,699092,3763,2998,158202,26091,21636,3985,8443,24683,8499,4208,4164,0,103278,125588,182535,420087,821916,5807,4768,2416,0,5760,5917,1066795,4027,74262,88046,508,421504,32289,3496,0,8939,10907,5952,12130,17762,11302,10449,17916,2340,2594,6740,44133,189620,326292,194938,9809,25223,113141,166657,437463,1335,3128,4938,2343,4099,63381,3293,3463,6089,734,28702,15182,5038,12287,3402,4751,438319,41815,2504,0,7389
Blank26,,,,,,,,0,3108,0,0,0,0,3018,0,4711,3639,6468,4954,4963,0,1766,0,10062,1261,0,0,1306,17097,4234,0,0,0,1612,0,4251,1261,3072,0,2162,2216,0,0,2162,1883,3306,2513,19042,4999,0,0,0,0,4189,8828,14881,9567,1648,16718,7413,805609,0,3702,0,3477,0,0,3576,3396,0,16016,134251,2432,0,24339,10188,14548,22338,4144,3090,47111,2738,2153,41337,0,2882,1648,8819,0,6125,4171,1946,2009,1117,3810,1072,0,10188,5900,11863,13962,12079,0,0,0,4252,3036,2864,39823,0,3288,1378,0,18007,2783,9629,0,25789,10872,7756,31212,19268,10287,47300,14593,1820,0,64874,13665,6486,10665,10800,14133,10828,13278,11917,9179,2207,2711,0,2864,0,3891,0,0,3756,3297,22916,5395,7837,100094,6359,7251,7891,3783,2171,0,1423
Pool2,,,,,,,,24088,36680,0,0,3396,1549,26472,23710,35488,5169,76461,48975,151220,3074,7701,26032,271267,21694,1894,4902,19354,625587,88201,1485547,2563,7148,39655,1235,11079,4712,8587,0,16168,86791,72415,48451,14996,42195,5957,59706,1148948,373221,0,1000,4430,0,4914,66888,628921,27144,13640,71149,335366,1727507,12914,25533,11937,30154,1704,38069,6536,11941,3258,330508,1224890,18691,30281,327854,324645,32857,1361598,8724,10465,27557,36765,4963,1484693,683976,5102,2939,148239,26471,49673,3182,8273,23045,8041,4207,3792,0,103345,120095,176728,394695,796364,5743,4747,0,0,5131,5541,1029846,3860,70672,99874,4170,408768,31019,3197,983,9087,10628,4733,12478,16358,10933,9456,10584,1995,2911,5386,40615,207093,326306,189026,9904,22096,110910,157186,440969,1412,3902,5271,1541,5678,60288,3828,4231,4400,843,28877,17093,4927,15629,3018,4660,442470,39767,2482,0,7612
Blank31,,,,,,,,2831,3783,0,0,0,0,2565,0,0,5436,4783,4250,5057,1403,2016,1807,10509,3145,0,0,2121,17760,2815,0,1670,0,1460,1178,1879,1387,1169,0,1226,7984,0,3766,0,0,3629,3541,9122,4871,0,1452,0,0,0,9122,11888,7073,1831,8743,8831,640770,2234,2355,1661,1903,0,0,3387,0,0,17703,110487,0,3218,22317,9646,12662,23043,4250,2145,42609,4122,1411,34640,3637,0,1605,7969,0,2912,4855,2113,3452,815,2121,0,0,7638,8380,13348,11211,10549,0,0,2242,5210,3831,0,33713,0,4323,0,0,19018,1589,10412,0,9824,14332,8977,46166,20776,17421,50957,10291,0,3266,70781,20550,27309,16704,12421,20292,14308,13162,13994,9735,0,2145,0,2702,0,4388,4880,3387,3129,4105,15155,7396,10985,76290,21083,11517,9122,2500,2815,0,1315
Pool2,,,,,,,,25617,38516,0,0,0,2321,28406,15806,37213,0,84498,51583,163588,2866,8783,26485,291610,24038,2871,4532,23731,673961,95041,1605646,2915,6574,42101,1171,15349,5032,5408,0,17206,101835,70323,51858,15971,46526,5948,64239,1227122,403878,1174,0,665,0,5445,73770,663459,24261,14681,77274,356863,950802,14121,27832,10086,31803,0,41567,7160,12977,3455,355459,805113,20815,31072,350968,367315,40341,1392497,8903,11064,28109,38901,5182,1588392,712896,3566,3173,158937,27996,30891,3340,9154,24735,8480,4949,3643,0,110662,132836,191864,436030,854912,5995,5424,2382,0,5634,6187,1097621,3013,75619,129033,1174,434359,33935,3481,0,10075,11542,5694,15014,16092,11970,12024,22727,2562,2937,12837,55125,205478,359476,190762,10717,28551,127133,196189,442550,1733,4183,4598,4121,2769,63403,3346,3748,4587,0,33467,17064,4462,13610,4621,5541,394599,38280,3719,0,8240
Blank7,,,,,,,,0,3358,0,0,0,0,9432,0,0,0,4684,5614,7176,0,0,5069,10854,0,0,0,1679,15699,4834,0,0,0,1283,0,1187,1305,0,0,0,2214,0,0,2780,0,4032,2588,23442,8406,0,0,0,0,4577,8951,10534,9582,2513,11934,6609,845686,0,0,2470,4021,0,3689,2984,2994,4737,20041,133601,2256,5400,22950,11785,12758,29430,5529,3422,41568,4384,2438,34734,0,0,1679,8684,0,6384,3775,3176,3176,3219,2748,1871,0,0,5347,12041,15111,8972,0,0,0,0,3679,1989,42498,1978,2492,2267,0,25858,0,14758,0,27698,17667,9165,51599,21078,14779,33750,11015,3272,3123,57363,30511,16790,18233,13560,13892,15282,19056,12918,15474,2150,1839,5101,3112,0,4812,5753,4620,4641,5572,30403,6930,7026,108930,0,8170,8288,4160,0,2417,1561
Pool2,,,,,,,,24348,38805,0,0,3955,3188,28450,16161,38178,5528,87943,54375,168943,3086,9815,27563,287895,23974,2556,2576,22652,402986,94802,1626734,2581,6994,42906,1356,10406,5044,10102,0,16964,98746,70132,45152,15759,43968,6318,64802,1204615,395918,0,1676,623,0,5693,74676,667783,27328,14357,68794,351862,1438688,14201,27175,9987,31862,1809,6956,7093,11948,3332,359631,1095922,19573,31651,368390,368656,33255,1108996,8564,5155,28553,39277,411,1579124,711221,3258,3072,159529,28619,53893,1030,8641,24381,8283,4883,4075,0,113992,134307,190082,430317,851433,5994,151,0,0,5626,6035,1087759,759,74975,9719,990,424216,32039,3324,0,10178,12080,6475,13516,18745,12114,9576,13892,4501,2843,7055,49656,196638,357250,202911,10853,23297,121593,168201,450115,1671,3807,6282,4299,4577,64025,3460,3750,4747,0,31199,19430,4845,12743,3989,5373,444302,42072,2615,0,7751
Blank33,,,,,,,,0,5972,0,0,0,3089,3586,0,3242,6514,3396,2928,3242,1025,827,0,8168,1135,0,0,1661,14873,3382,0,0,0,0,0,2188,2686,3586,0,2503,0,0,0,0,0,3396,1303,2306,3074,0,0,0,0,0,10862,13329,12399,0,11645,7956,635145,0,1647,0,1998,2547,0,2840,1991,0,17962,97339,2101,3557,17998,10093,18547,23605,4567,2335,17274,3418,1003,38390,5460,2093,1230,7993,0,6134,3221,1574,3184,0,2898,1618,0,6514,6544,7349,12875,7780,0,0,0,0,3367,2306,35184,0,1486,0,0,17713,2430,9830,0,22880,13980,8425,41223,16710,10620,32271,10152,0,0,40147,14989,20773,11089,11996,13819,15290,16198,9793,10020,0,1749,1171,1771,0,3813,3513,3455,3799,3235,12297,5577,11565,101937,19206,7854,8249,3110,0,0,1735
Pool2,,,,,,,,24057,40149,0,0,3407,2686,28270,15917,37057,5660,87309,52550,168360,728,9511,28119,288206,22098,393,1765,21128,660763,92300,1622715,3725,7311,41119,1218,11741,4779,9952,0,16216,103580,69762,48447,15286,44494,5985,60945,1175938,381537,917,578,1250,3163,5407,73663,645953,27581,15376,75987,343883,1259380,13424,27465,11887,30723,0,41531,7000,11720,3403,354580,1362952,19571,32072,359662,336532,37970,873254,8104,5416,27380,39040,1230,1585314,700583,5183,3730,155982,28667,54162,1320,8795,23560,8016,4799,3805,0,114441,135015,190590,426768,848779,6255,764,0,0,5074,6120,1068561,591,73578,92012,3914,429879,31478,2996,0,9342,11362,3370,5162,17351,11648,8610,4814,4309,2984,7123,49996,206360,343818,197478,8861,27123,113930,176682,469465,1152,4437,5585,3818,8716,60051,3381,4164,4613,1421,31032,18409,6302,10444,3719,5042,443842,44912,2499,0,7823
Blank17,,,,,,,,0,7470,0,0,0,0,8344,0,0,10859,8841,6702,7395,0,4006,0,18344,3359,0,3238,0,26191,4488,0,2500,0,1762,2952,1913,0,2259,0,4729,6551,0,0,2877,6175,5377,6898,25182,8976,0,0,0,0,0,10829,20483,21205,0,17170,11717,1055313,2997,5091,4398,7229,0,5844,7500,6130,0,33827,196664,0,8434,29549,18645,5603,36282,6220,5407,23901,9187,2696,52547,10904,6265,2606,11973,0,7892,7018,3615,3027,0,4714,2862,0,9157,9790,20739,17305,17230,0,7591,0,0,3449,3509,61644,0,6988,0,0,35920,2395,21251,0,38977,20919,20362,38225,26884,16190,63647,13284,0,3042,80681,29670,32531,28855,20121,30785,14669,23902,23675,37019,0,3238,3675,3539,3931,7109,8103,5889,7500,12772,41763,13509,19383,75741,13058,10904,21265,9248,4127,0,3313
Pool2,,,,,,,,24293,28710,0,0,0,0,27227,0,37376,5434,87141,51608,171317,3504,9038,27311,282981,21907,2380,921,12463,597226,91268,1575604,1536,7531,42484,768,11504,4664,9358,0,16088,86606,0,42332,15812,44568,6035,61718,1171096,376216,0,1248,1597,2943,5540,70020,637949,27457,14632,75244,341421,1866197,7410,26956,11967,31250,1393,41415,6929,11863,3274,360123,1627977,18711,31534,287227,328352,36057,1354907,8348,6232,25942,39082,4195,1416572,687678,2194,3222,153050,26732,32417,3419,6715,23749,7699,4847,3902,0,107481,126845,186783,419919,833781,5513,638,2279,0,5645,5639,1094128,1222,73746,71338,1781,429508,32379,3195,0,8586,10688,5984,11645,16086,10651,7099,18154,3584,1219,5483,37543,135133,231873,188062,7505,22005,106064,88334,263543,1006,3354,2565,3690,1745,61150,2068,3732,7999,486,24230,10958,2885,9991,2716,3090,226635,21573,2145,0,5467
Blank16,,,,,,,,0,0,0,0,0,0,6927,0,0,0,10369,5912,6648,3059,2647,4780,13501,2824,0,0,1706,14384,2059,0,0,0,0,0,4118,2133,2236,0,0,6059,0,7383,4368,0,4692,4721,19267,8089,0,2677,0,0,0,10207,13531,13677,4618,14280,13457,1115036,0,4324,3618,5103,0,8207,7118,4912,5251,30562,199622,2941,7633,30342,18090,11589,50005,5280,4486,30827,7515,2544,41181,11545,4956,2177,15840,0,8486,7457,2588,0,2618,3706,0,0,11060,9398,15546,20781,15943,0,0,0,0,4765,2912,50196,0,6648,1515,0,23473,0,21885,0,33518,19561,12692,37181,27179,16222,26885,14899,0,4971,18605,27047,15354,20870,22237,11722,13840,20943,11545,12192,0,5839,2353,4809,0,0,7883,0,6148,10339,14899,11457,7942,83876,9457,6001,6677,2691,4795,0,4442
